time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1689953910010663700,358.11766357421874,194.9988688500598,1.7585145383404874,54.37807235251098,40.10412612046702,227.40886869747192,274.05212932461126,6.260575325177052,1.447302242833886,-88.23090032114533,1.2738439566463333
1689953911010677800,359.117677734375,194.9892216073349,1.740590279152833,62.548262597288,40.104128664639234,227.39922145474702,274.5943106632015,6.264535579026164,1.3952775533097004,-88.23092408011453,1.0892247384456708
1689953912010692000,360.1176921386719,194.91524395346642,1.761338289174769,60.543565928384865,40.1041343752979,227.32524380087852,279.22321530311234,6.293410011969754,1.4122494139047994,-88.23094525654096,1.1216293276552138
1689953913010705400,361.11770532226564,195.18442575167865,1.7982945742434648,52.927685603879084,40.104142216221504,227.59442559909075,283.7960181489548,6.41321164392886,1.288035006591442,-88.23096934555221,1.3517776573278981
1689953914010719200,362.11771923828127,194.6853567948565,1.8141716506231744,47.29814978055351,40.10414888475863,227.0953566422686,283.3653849764817,6.5934930057133725,1.2580066124653377,-88.23099563336692,1.5365668891420803
1689953915010732500,363.1177326660156,194.9851480871439,1.8125600447237253,46.425334242562606,40.10414881757892,227.395147934556,279.45591779944357,6.669549023464997,1.2528684769489677,-88.23102132177324,1.5798730614650758
1689953916010747000,364.11774682617187,195.42824431415647,1.8099779840530874,46.96829679111197,40.104149233709975,227.83824416156858,276.7938279661673,6.781809246106242,1.2424520955857505,-88.23104956220509,1.5736426371286216
1689953917010760200,365.1177602539062,195.48148114886135,1.8602721819883685,53.00161843989648,40.10414899310795,227.89148099627346,273.2128939909238,7.007798720628983,1.235594603829852,-88.2310689560317,1.4360264226470543
1689953918010774500,366.1177744140625,194.9125726353377,1.8564516588667288,50.740398940826275,40.10414876334166,227.32257248274982,270.9830107669143,7.118951502285173,1.2321889448042882,-88.23109452356637,1.4849147339405968
1689953919010787800,367.1177878417969,194.98961364850402,1.9086925244299524,52.96423369776019,40.10415121159836,227.39961349591613,272.3692661936058,7.306437353784795,1.2260045626537737,-88.23111922310085,1.4708005730944842
1689953920010802000,368.1178020019531,195.2272066762671,1.9646373834155946,59.21515292552633,40.10416269237728,227.6372065236792,278.22829261459015,7.444139294997464,1.2226644979476906,-88.2311417335492,1.3605996108401395
1689953921010815500,369.1178154296875,195.24752273131162,1.9907342766424103,57.018872049509085,40.104169973474434,227.65752257872373,279.79433461853705,7.4547695071313,1.215473616318544,-88.23116648491694,1.4192175085871839
