time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed,t
1689954385003396400,833.1103962402344,194.19679117016491,1.4622613858751277,51.84378975782336,40.10421624524139,226.60679101757705,57.76193406417514,5.074136110889456,2.842125922783236,-88.22371358128645,1.2775225723557626,831.6224411621095
1689954386003411200,834.1104111328125,193.8676410894841,1.5342977372771267,66.81870443757222,40.10421388781575,226.2776409368962,63.53625741209621,5.127556103381472,2.7445774610063856,-88.22369315342057,0.959013269368312,832.6224560546875
1689954387003425000,835.1104250488281,194.45693992543968,1.5723504944146476,81.90417722818341,40.10420710003204,226.86693977285177,70.46174543661013,5.177495897495225,2.649164635165008,-88.22366876355109,0.7638696795622578,833.6224699707032
1689954388003439900,836.1104399414063,194.30805948376656,1.517520235300266,97.05131120347504,40.10420577883603,226.7180593311787,65.79854206740721,5.182993938003244,2.638391720615128,-88.2236548712973,0.6223488019868582,834.6224848632813
1689954389003453700,837.1104536132813,194.57813396397975,1.5048055214244307,85.89530836649749,40.10420738791099,226.9881338113919,61.78064717304321,5.164342969611184,2.6747146997420823,-88.22364614179665,0.6772055861417083,835.6224985351563
1689954390003468300,838.1104682617188,194.15104901231825,1.357706530640285,108.05816151393908,40.10421597599065,226.5610488597304,36.466458163572575,5.161648751390302,2.679910297017378,-88.2236495147466,0.5298635298179581,836.6225131835938
1689954391003482400,839.110482421875,194.2274688836187,1.275171382648909,151.18798912992943,40.104219831871525,226.6374687310308,5.283208619523438,5.171466906022926,2.6609147060171816,-88.22365688523853,0.3736469876711348,837.62252734375
1689954392003497700,840.1104978027344,193.97140248212963,1.5692254012024422,144.6201905345143,40.10422737531214,226.38140232954171,0.7425029023734089,5.194463360059563,2.615738410810138,-88.22365644162662,0.4514764974738013,838.6225427246094
1689954393003511800,841.11051171875,194.23044939432293,1.6615402279678824,96.16446445734474,40.104241503023616,226.64044924173504,2.1347173080663477,5.200453890589747,2.6038080506517383,-88.22365302561201,0.7705026390674327,839.622556640625
1689954394003525600,842.1105256347656,194.3340434478596,1.5196119656323674,51.653036210954205,40.10425904339954,226.7440432952717,1.9145246674473693,5.213921952269454,2.5767333793839664,-88.22365632770034,1.297812375466226,840.6225705566407
1689954395003539500,843.1105395507813,194.43758600205183,1.4860573066739635,41.31292021672154,40.10427342187856,226.84758584946397,0.5531063820076745,5.214762574698833,2.5750317128744715,-88.22366131920602,1.588323211871594,841.6225844726563
1689954396003554300,844.1105541992188,194.4753132937476,1.529580004261319,38.00053218450931,40.1042861149359,226.8853131411597,1.3204422809393523,5.227851904150096,2.5483527034268723,-88.22365619260918,1.7888137879085522,842.6225991210938
1689954397003568600,845.1105686035156,194.22608252428472,1.5217761340460254,40.07256153688658,40.104294186171984,226.63608237169683,358.50171903317244,5.24809475514547,2.506399504030324,-88.22365236643576,1.6913863675752412,843.6226135253906
1689954398003582500,846.1105825195312,194.1251893574372,1.5722174316419122,34.07898624973795,40.1043141722255,226.5351892048493,0.6079357002532012,5.291747493657531,2.412870799723447,-88.22363550757969,2.0225367175831623,844.6226274414063
1689954399003596800,847.1105966796875,194.03846035618332,1.5296142722874226,35.22791283655281,40.10432518705385,226.44846020359543,5.224915720738645,5.287281152088871,2.422642163332137,-88.22361911413228,1.9321627642182968,845.6226416015626
1689954400003610600,848.1106105957032,193.78794632200152,1.5476574846492055,36.69672119511393,40.104338511857385,226.19794616941363,4.546083388156104,5.306215735407085,2.380884625954621,-88.2236139760389,1.864160504438915,846.6226555175782
1689954401003624400,849.1106245117187,194.14579828828573,1.531060981833788,37.11139202071396,40.10435342490744,226.55579813569784,1.7259015052453244,5.306028600994691,2.3813016436846373,-88.2236140947207,1.8347585983555257,847.6226694335937
1689954402003638300,850.1106381835938,194.62238395866007,1.5404353429052968,35.88777821507298,40.10437301073652,227.03238380607215,2.0530200207391758,5.309951272288348,2.372541784397525,-88.22360661386725,1.892925786411696,848.6226831054688
1689954403003652900,851.1106528320313,194.38849450740963,1.5551307141223822,34.02432526509729,40.10439100205065,226.7984943548217,1.838329952193448,5.326672836748442,2.334757701140556,-88.22360561441609,2.025238631935128,849.6226977539063
1689954404003666700,852.1106667480469,194.53715958073732,1.5717148270884214,33.04672562230344,40.10440810842321,226.94715942814943,359.08434034477284,5.341417922530859,2.300824115323673,-88.22360556231752,2.100461389808534,850.622711669922
1689954405003679700,853.1106796875,194.4982073903084,1.5930386652468915,34.78225797785966,40.10442176640365,226.9082072377205,0.6758356711398947,5.363872881475172,2.247977923415635,-88.22359354968314,2.018347585659113,851.622724609375
1689954406003694000,854.1106940917969,194.5782382125035,1.6096581945321462,34.57010193024345,40.10443579851201,226.9882380599156,1.1205732288727237,5.382057934467649,2.2040847131684065,-88.22359504173589,2.046846355578918,852.6227390136719
1689954407003708400,855.1107084960937,194.4770841700956,1.5433759757799708,31.656457634072297,40.10445213070655,226.88708401750773,0.6728302860408719,5.361634611138503,2.253311192319096,-88.22359425987231,2.158434343265456,853.6227534179687
1689954408003721700,856.1107216796875,194.41215137578547,1.5086521994855528,32.27815522934708,40.104466381217534,226.8221512231976,354.96730751184026,5.342467820072041,2.2983852210374867,-88.22359957595539,2.0889380197866503,854.6227666015625
1689954409003736600,857.1107365722656,194.94208036456257,1.4955119856615178,39.89996257128538,40.104477070883206,227.35208021197468,344.8718226044068,5.326309306905588,2.335586906959308,-88.22362115586141,1.71231993804222,855.6227814941407
1689954410003750000,858.11075,194.45903191063556,1.5536978292975852,44.28563619817635,40.10450331027009,226.86903175804764,349.01811568536505,5.307443208768906,2.378147097738417,-88.22363411894044,1.5619283772785255,856.6227949218751
1689954411003764200,859.1107641601562,194.38316209893677,1.5193116256037325,90.11707468151654,40.10450720448696,226.79316194634885,4.2103990702694825,5.308425075215649,2.3759545983899963,-88.2236477672456,0.7384302569666704,857.6228090820313
1689954412003778300,860.1107783203125,194.530730153434,1.4158286166418106,89.9349262624918,40.10451832412566,226.9407300008461,35.35401511993619,5.334756269931713,2.316228091793448,-88.22363479774825,0.7391028589890135,858.6228232421876
1689954413003791400,861.1107912597656,194.33250208199024,1.4177883553077102,70.03195796636909,40.10452818975381,226.74250192940235,50.105851547906575,5.326256783483154,2.3357066830380315,-88.22362573127252,0.9012675440852378,859.6228361816407
1689954414003805700,862.1108056640625,194.7470791582018,1.4510365404793923,58.63682507267694,40.10453882710108,227.15707900561392,59.50037534463914,5.296951084566014,2.401425876537473,-88.22361592376986,1.0320453618859622,860.6228505859375
